,Count,Generation,Sex,Run
15,3440,15,Female,clvr_cost_0_intro_0.1_4
16,3690,16,Female,clvr_cost_0_intro_0.1_4
17,4323,17,Female,clvr_cost_0_intro_0.1_4
18,4790,18,Female,clvr_cost_0_intro_0.1_4
19,4817,19,Female,clvr_cost_0_intro_0.1_4
20,4953,20,Female,clvr_cost_0_intro_0.1_4
21,5085,21,Female,clvr_cost_0_intro_0.1_4
22,5085,22,Female,clvr_cost_0_intro_0.1_4
23,5037,23,Female,clvr_cost_0_intro_0.1_4
24,4899,24,Female,clvr_cost_0_intro_0.1_4
25,4950,25,Female,clvr_cost_0_intro_0.1_4
26,4843,26,Female,clvr_cost_0_intro_0.1_4
27,4848,27,Female,clvr_cost_0_intro_0.1_4
28,4949,28,Female,clvr_cost_0_intro_0.1_4
29,4986,29,Female,clvr_cost_0_intro_0.1_4
30,4908,30,Female,clvr_cost_0_intro_0.1_4
31,4933,31,Female,clvr_cost_0_intro_0.1_4
32,5030,32,Female,clvr_cost_0_intro_0.1_4
33,5047,33,Female,clvr_cost_0_intro_0.1_4
34,4947,34,Female,clvr_cost_0_intro_0.1_4
35,4969,35,Female,clvr_cost_0_intro_0.1_4
36,4943,36,Female,clvr_cost_0_intro_0.1_4
37,4946,37,Female,clvr_cost_0_intro_0.1_4
38,4986,38,Female,clvr_cost_0_intro_0.1_4
39,4886,39,Female,clvr_cost_0_intro_0.1_4
40,4844,40,Female,clvr_cost_0_intro_0.1_4
41,5004,41,Female,clvr_cost_0_intro_0.1_4
42,4996,42,Female,clvr_cost_0_intro_0.1_4
43,4847,43,Female,clvr_cost_0_intro_0.1_4
44,4910,44,Female,clvr_cost_0_intro_0.1_4
45,4997,45,Female,clvr_cost_0_intro_0.1_4
46,4849,46,Female,clvr_cost_0_intro_0.1_4
47,4994,47,Female,clvr_cost_0_intro_0.1_4
48,5119,48,Female,clvr_cost_0_intro_0.1_4
49,4912,49,Female,clvr_cost_0_intro_0.1_4
50,5015,50,Female,clvr_cost_0_intro_0.1_4
51,6000,0,Male,clvr_cost_0_intro_0.1_4
52,4632,1,Male,clvr_cost_0_intro_0.1_4
53,4516,2,Male,clvr_cost_0_intro_0.1_4
54,4512,3,Male,clvr_cost_0_intro_0.1_4
55,4538,4,Male,clvr_cost_0_intro_0.1_4
56,4463,5,Male,clvr_cost_0_intro_0.1_4
57,4421,6,Male,clvr_cost_0_intro_0.1_4
58,4485,7,Male,clvr_cost_0_intro_0.1_4
59,4431,8,Male,clvr_cost_0_intro_0.1_4
60,4293,9,Male,clvr_cost_0_intro_0.1_4
61,4075,10,Male,clvr_cost_0_intro_0.1_4
62,4058,11,Male,clvr_cost_0_intro_0.1_4
63,4034,12,Male,clvr_cost_0_intro_0.1_4
